individualCount,sex,lifeStage,ExtensionSimpleMultimedia:identifier,ExtensionSimpleMultimedia:rightsHolder,ExtensionSimpleMultimedia:license,type,language,license,rightsHolder,accessRights,datasetID,institutionCode,collectionCode,basisOfRecord,recordedBy,otherCatalogNumbers,occurrenceRemarks,previousIdentifications,organismRemarks,verbatimLabel,preparations,eventDate,georeferenceRemarks,decimalLongitude,decimalLatitude,kingdom
1,,adult,"<a href=""https://resolver.libis.be/FL17306320/stream"" target=""_url_details"">https://resolver.libis.be/FL17306320/stream</a>; <a href=""https://resolver.libis.be/FL17306321/stream"" target=""_url_details"">https://resolver.libis.be/FL17306321/stream</a>; <a href=""https://resolver.libis.be/FL17306322/stream"" target=""_url_details"">https://resolver.libis.be/FL17306322/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,696,Frans Pas Collection,Ardeola ibis,pas collection stuffed birds,"Koereiger<br/>Ardeola ibis<br/>ad<br/>prachtkleed<br/>Kuhreiger<br/>Bubulcus ibis<br/>A. SCHLÜTER KG., Naturw. Lehrmittelanstalt, Winnenden b. Stgt.<br/>696",mounted: mounted skin,,unable to georeference,,,Animalia
1,,juvenile,"<a href=""https://resolver.libis.be/FL17902107/stream"" target=""_url_details"">https://resolver.libis.be/FL17902107/stream</a>; <a href=""https://resolver.libis.be/FL17902109/stream"" target=""_url_details"">https://resolver.libis.be/FL17902109/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,485,Frans Pas Collection,,pas collection stuffed birds,485<br/>Lepelaar<br/>platalea leucorodia<br/>juv.<br/>dierenpark<br/>Gestroven in dierenpark<br/>juveniel van lepelaar heeft zwarte vleugelpunten,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,juvenile,"<a href=""https://resolver.libis.be/FL17306333/stream"" target=""_url_details"">https://resolver.libis.be/FL17306333/stream</a>; <a href=""https://resolver.libis.be/FL17306334/stream"" target=""_url_details"">https://resolver.libis.be/FL17306334/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,941,Frans Pas Collection,Grus virgo,pas collection stuffed birds,941<br/>Jufferkraan<br/>anthropoides virgo<br/>juv.<br/>♂,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,juvenile,"<a href=""https://resolver.libis.be/FL17902119/stream"" target=""_url_details"">https://resolver.libis.be/FL17902119/stream</a>; <a href=""https://resolver.libis.be/FL17902120/stream"" target=""_url_details"">https://resolver.libis.be/FL17902120/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,114,Frans Pas Collection,,pas collection stuffed birds,114<br/>Kraanvogel<br/>grus grus<br/>♀ jonge vogel<br/>Limburg,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17306363/stream"" target=""_url_details"">https://resolver.libis.be/FL17306363/stream</a>; <a href=""https://resolver.libis.be/FL17306364/stream"" target=""_url_details"">https://resolver.libis.be/FL17306364/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,113,Frans Pas Collection,,pas collection stuffed birds,113<br/>Kraanvogel<br/>grus grus<br/> ♂<br/>ad<br/>Limburg,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,juvenile,"<a href=""https://resolver.libis.be/FL17306375/stream"" target=""_url_details"">https://resolver.libis.be/FL17306375/stream</a>; <a href=""https://resolver.libis.be/FL17306376/stream"" target=""_url_details"">https://resolver.libis.be/FL17306376/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1254,Frans Pas Collection,,pas collection stuffed birds,1254<br/>Jan Van Gent<br/>sula bassana<br/>♂<br/>3e kjaar<br/>winter<br/>M ♂,mounted: mounted skin,,unable to georeference,,,Animalia
1,,juvenile,"<a href=""https://resolver.libis.be/FL17306389/stream"" target=""_url_details"">https://resolver.libis.be/FL17306389/stream</a>; <a href=""https://resolver.libis.be/FL17306390/stream"" target=""_url_details"">https://resolver.libis.be/FL17306390/stream</a>; <a href=""https://resolver.libis.be/FL17306391/stream"" target=""_url_details"">https://resolver.libis.be/FL17306391/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,951,Frans Pas Collection,,pas collection stuffed birds,"951<br/>Jan van Gent<br/>sula bassana<br/>juv.<br/>Vermoedelijk 1e winter<br/>= al tamelijk veel wit, het sterk gespot beeld reeds verdwenen",mounted: mounted skin,,unable to georeference,,,Animalia
1,,juvenile,"<a href=""https://resolver.libis.be/FL17306402/stream"" target=""_url_details"">https://resolver.libis.be/FL17306402/stream</a>; <a href=""https://resolver.libis.be/FL17306403/stream"" target=""_url_details"">https://resolver.libis.be/FL17306403/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,ML1,Frans Pas Collection,,pas collection stuffed birds,Kraanvogel<br/>(juv. donskleed)<br/>ML1,mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17306414/stream"" target=""_url_details"">https://resolver.libis.be/FL17306414/stream</a>; <a href=""https://resolver.libis.be/FL17306415/stream"" target=""_url_details"">https://resolver.libis.be/FL17306415/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,99,Frans Pas Collection,,pas collection stuffed birds,99<br/>Jan van Gent<br/>sula bassana<br/>volwassen.<br/>Jan van Gent<br/>volwassen exemplaar!,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17306426/stream"" target=""_url_details"">https://resolver.libis.be/FL17306426/stream</a>; <a href=""https://resolver.libis.be/FL17306427/stream"" target=""_url_details"">https://resolver.libis.be/FL17306427/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,582,Frans Pas Collection,,pas collection stuffed birds,Dwergaalscholver<br/>Phalacrocorax pygmaeus<br/>ad ♂<br/>Winter<br/>582,mounted: mounted skin,,unable to georeference,,,Animalia
1,,juvenile,"<a href=""https://resolver.libis.be/FL17306438/stream"" target=""_url_details"">https://resolver.libis.be/FL17306438/stream</a>; <a href=""https://resolver.libis.be/FL17306439/stream"" target=""_url_details"">https://resolver.libis.be/FL17306439/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1013,Frans Pas Collection,,pas collection stuffed birds,1013<br/>Aalscholver<br/>phalacrocorax carbo<br/>juv <br/>september<br/>Klotteraard/Turnhout,mounted: mounted skin,,coordinates are centroid of municipality,4.92959,51.32865,Animalia
1,,juvenile,"<a href=""https://resolver.libis.be/FL17306450/stream"" target=""_url_details"">https://resolver.libis.be/FL17306450/stream</a>; <a href=""https://resolver.libis.be/FL17306451/stream"" target=""_url_details"">https://resolver.libis.be/FL17306451/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,709,Frans Pas Collection,,pas collection stuffed birds,"Dwergaalscholver<br/>phalacrocorax pygmaeus<br/>juv<br/>tussenkleed of 2e jeugdkleed !?!<br/>Zwergscharbe<br/>Phalacrocorax pygmeus<br/>A. SCHLÜTER KG., Naturw. Lehrmittelanstalt, Winnenden b. Stgt.<br/>709",mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17306462/stream"" target=""_url_details"">https://resolver.libis.be/FL17306462/stream</a>; <a href=""https://resolver.libis.be/FL17306463/stream"" target=""_url_details"">https://resolver.libis.be/FL17306463/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,496,Frans Pas Collection,,pas collection stuffed birds,496<br/>Dodaars<br/>podiceps ruficollis<br/>ad<br/>♂<br/>zomerkleed<br/>kleiput Beerse,mounted: mounted skin,,coordinates are centroid of municipality,4.85645,51.31914,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17306474/stream"" target=""_url_details"">https://resolver.libis.be/FL17306474/stream</a>; <a href=""https://resolver.libis.be/FL17306475/stream"" target=""_url_details"">https://resolver.libis.be/FL17306475/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,641,Frans Pas Collection,,pas collection stuffed birds,641<br/>Aalscholver<br/>phalacrocorax carbo<br/>ad<br/> ♂<br/>broedkleed,mounted: mounted skin,,unable to georeference,,,Animalia
1,,,"<a href=""https://resolver.libis.be/FL17306486/stream"" target=""_url_details"">https://resolver.libis.be/FL17306486/stream</a>; <a href=""https://resolver.libis.be/FL17306487/stream"" target=""_url_details"">https://resolver.libis.be/FL17306487/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,98,Frans Pas Collection,,pas collection stuffed birds,98<br/>Aalscholver<br/>phalacrocorax carbo<br/>2e winter herfst?,mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17306498/stream"" target=""_url_details"">https://resolver.libis.be/FL17306498/stream</a>; <a href=""https://resolver.libis.be/FL17306499/stream"" target=""_url_details"">https://resolver.libis.be/FL17306499/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1090,Frans Pas Collection,,pas collection stuffed birds,1090<br/>Aalscholver<br/>phalacrocorax carbo<br/>ad<br/>prachtkleed<br/>Voorjaar<br/>Witte dijvlek,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17306510/stream"" target=""_url_details"">https://resolver.libis.be/FL17306510/stream</a>; <a href=""https://resolver.libis.be/FL17306511/stream"" target=""_url_details"">https://resolver.libis.be/FL17306511/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,84,Frans Pas Collection,,pas collection stuffed birds,Dodaars<br/>Podiceps ruficollis<br/>♀<br/>winter<br/>ingetrokken houding<br/>84,mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17306522/stream"" target=""_url_details"">https://resolver.libis.be/FL17306522/stream</a>; <a href=""https://resolver.libis.be/FL17306523/stream"" target=""_url_details"">https://resolver.libis.be/FL17306523/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,827,Frans Pas Collection,,pas collection stuffed birds,827<br/>Kuifduiker<br/>podiceps auritus<br/>ad<br/>prachtkleed<br/>7 - 2,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17306534/stream"" target=""_url_details"">https://resolver.libis.be/FL17306534/stream</a>; <a href=""https://resolver.libis.be/FL17306535/stream"" target=""_url_details"">https://resolver.libis.be/FL17306535/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1062,Frans Pas Collection,,pas collection stuffed birds,Dodaars<br/>Podiceps ruficollis<br/>ad ♂<br/>voorjaar<br/>Beerse<br/>1062,mounted: mounted skin,,coordinates are centroid of municipality,4.85645,51.31914,Animalia
1,,,"<a href=""https://resolver.libis.be/FL17306546/stream"" target=""_url_details"">https://resolver.libis.be/FL17306546/stream</a>; <a href=""https://resolver.libis.be/FL17306547/stream"" target=""_url_details"">https://resolver.libis.be/FL17306547/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,622,Frans Pas Collection,Podiceps sandvicensis,pas collection stuffed birds,622<br/>Roodhalsfuut<br/>podiceps sandvicensis<br/>tussen winter en zomer,mounted: mounted skin,,unable to georeference,,,Animalia
1,,,"<a href=""https://resolver.libis.be/FL17306558/stream"" target=""_url_details"">https://resolver.libis.be/FL17306558/stream</a>; <a href=""https://resolver.libis.be/FL17306559/stream"" target=""_url_details"">https://resolver.libis.be/FL17306559/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,83,Frans Pas Collection,Podiceps ruficollis,pas collection stuffed birds,83<br/>Dodaars<br/>podiceps ruficollis<br/>winter<br/>rechtop houding<br/>DODAARS<br/>winter,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17306570/stream"" target=""_url_details"">https://resolver.libis.be/FL17306570/stream</a>; <a href=""https://resolver.libis.be/FL17306571/stream"" target=""_url_details"">https://resolver.libis.be/FL17306571/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1037,Frans Pas Collection,,pas collection stuffed birds,1037<br/>Dodaars<br/>Podiceps ruficollis<br/>ad ♂<br/>Laat zomer,mounted: mounted skin,,unable to georeference,,,Animalia
1,,adult,"<a href=""https://resolver.libis.be/FL17306582/stream"" target=""_url_details"">https://resolver.libis.be/FL17306582/stream</a>; <a href=""https://resolver.libis.be/FL17306583/stream"" target=""_url_details"">https://resolver.libis.be/FL17306583/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,399,Frans Pas Collection,,pas collection stuffed birds,399<br/>podiceps nigricollis<br/>ad<br/>prachtkleed<br/>Duitsland,mounted: mounted skin,,coordinates are centroid of the country,6.70723,51.44282,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17306594/stream"" target=""_url_details"">https://resolver.libis.be/FL17306594/stream</a>; <a href=""https://resolver.libis.be/FL17306595/stream"" target=""_url_details"">https://resolver.libis.be/FL17306595/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,573,Frans Pas Collection,,pas collection stuffed birds,573<br/>Fuut<br/>podiceps cristatus<br/>ad ♀<br/>voorjaar<br/>♂,mounted: mounted skin,,unable to georeference,,,Animalia
1,,,"<a href=""https://resolver.libis.be/FL17306606/stream"" target=""_url_details"">https://resolver.libis.be/FL17306606/stream</a>; <a href=""https://resolver.libis.be/FL17306607/stream"" target=""_url_details"">https://resolver.libis.be/FL17306607/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,82,Frans Pas Collection,,pas collection stuffed birds,82<br/>Fuut<br/>podiceps cristatus<br/>Zomerkleed,mounted: mounted skin,,unable to georeference,,,Animalia
